transaction_id,company_id,supplier_id,category,amount,transaction_date,payment_type,region
29178,7,8,Logistics,450.8,2024-03-31,Corporate Card,APAC
29179,17,9,SaaS,329.27,2024-12-22,Corporate Card,APAC
29180,12,14,Logistics,366.87,2024-07-30,Corporate Card,APAC
29181,11,8,Operations,268.53,2024-01-09,Corporate Card,APAC
29182,6,5,Travel,180.71,2024-01-22,Virtual Card,APAC
29183,12,8,Travel,631.98,2024-03-04,Corporate Card,APAC
29184,8,6,Travel,255.93,2024-08-24,Corporate Card,APAC
29185,15,16,SaaS,660.28,2024-02-11,Corporate Card,APAC
29186,7,5,Operations,804.28,2024-03-07,Corporate Card,APAC
29187,19,2,IT Hardware,529.34,2024-05-20,Virtual Card,APAC
29188,17,8,Travel,452.55,2024-03-09,Corporate Card,APAC
29189,3,9,Travel,423.9,2024-11-26,Corporate Card,APAC
29190,8,4,SaaS,447.08,2024-01-04,Corporate Card,APAC
29191,4,9,Travel,143.55,2024-06-07,Corporate Card,APAC
29192,16,3,SaaS,733.27,2024-07-28,Corporate Card,APAC
29193,1,12,Travel,801.78,2024-09-23,Corporate Card,APAC
29194,16,7,Travel,676.96,2024-06-01,Virtual Card,APAC
29195,2,10,Travel,262.74,2024-10-05,Virtual Card,APAC
29196,8,3,SaaS,224.05,2024-03-17,Corporate Card,APAC
29197,18,1,SaaS,666.06,2024-02-22,Corporate Card,APAC
29198,12,6,SaaS,281.4,2024-06-06,Corporate Card,APAC
29199,3,1,IT Hardware,197.89,2024-01-05,Virtual Card,APAC
29200,16,3,SaaS,189.58,2024-11-04,Corporate Card,APAC
29201,4,6,Travel,305.74,2024-09-13,Corporate Card,APAC
29202,4,10,IT Hardware,435.22,2024-01-25,Corporate Card,APAC
29203,6,10,Travel,482.21,2024-05-28,Corporate Card,APAC
29204,13,2,SaaS,376.84,2024-12-06,Corporate Card,APAC
29205,16,6,SaaS,689.41,2024-11-21,Corporate Card,APAC
29206,20,8,Operations,365.85,2024-08-14,Virtual Card,APAC
29207,3,10,Logistics,295.49,2024-07-03,Corporate Card,APAC
29208,9,7,SaaS,354.7,2024-10-30,Corporate Card,APAC
29209,3,15,SaaS,249.18,2024-12-09,Corporate Card,APAC
29210,1,11,Operations,560.11,2024-06-16,Corporate Card,APAC
29211,11,10,Travel,583.26,2024-05-23,Corporate Card,APAC
29212,4,4,Travel,404.53,2024-02-17,Corporate Card,APAC
29213,2,13,Operations,662.34,2024-02-24,Virtual Card,APAC
29214,1,8,Travel,296.49,2024-05-23,Corporate Card,APAC
29215,11,2,Travel,270.27,2024-01-05,Corporate Card,APAC
29216,2,9,Travel,1046.68,2024-11-16,Virtual Card,APAC
29217,13,5,SaaS,349.15,2024-10-26,Virtual Card,APAC
29218,15,13,IT Hardware,1421.4,2024-12-23,Corporate Card,APAC
29219,17,6,SaaS,2226.75,2024-01-23,Corporate Card,APAC
29220,10,13,Operations,172.39,2024-10-31,Corporate Card,APAC
29221,14,6,Logistics,260.53,2024-11-12,Corporate Card,APAC
29222,9,2,Travel,553.86,2024-10-14,Corporate Card,APAC
29223,18,3,SaaS,747.25,2024-05-27,Virtual Card,APAC
29224,2,7,SaaS,188.78,2024-03-01,Corporate Card,APAC
29225,2,22,Operations,640.58,2024-09-19,Corporate Card,APAC
29226,12,9,Travel,369.24,2024-08-10,Corporate Card,APAC
29227,2,2,Travel,447.31,2024-09-03,Corporate Card,APAC
29228,16,8,IT Hardware,1073.74,2024-09-16,Corporate Card,APAC
29229,14,1,SaaS,530.92,2024-07-11,Corporate Card,APAC
29230,20,7,SaaS,419.72,2024-01-11,Corporate Card,APAC
29231,17,8,SaaS,893.95,2024-07-16,Corporate Card,APAC
29232,7,10,Operations,289.84,2024-10-27,Corporate Card,APAC
29233,12,20,Logistics,1221.94,2024-12-18,Corporate Card,APAC
29234,1,6,IT Hardware,1106.18,2024-06-06,Corporate Card,APAC
29235,5,9,Travel,295.77,2024-01-29,Corporate Card,APAC
29236,15,5,Operations,281.14,2024-10-09,Corporate Card,APAC
29237,18,9,Travel,1113.21,2024-07-30,Virtual Card,APAC
29238,17,1,SaaS,1335.9,2024-03-30,Corporate Card,APAC
29239,14,9,Logistics,644.25,2024-03-28,Virtual Card,APAC
29240,9,3,Logistics,391.38,2024-07-24,Virtual Card,APAC
29241,3,6,Operations,841.8,2024-07-04,Corporate Card,APAC
29242,4,16,IT Hardware,261.81,2024-01-20,Corporate Card,APAC
29243,10,5,IT Hardware,428.61,2024-11-26,Corporate Card,APAC
29244,13,1,Travel,295.54,2024-09-24,Corporate Card,APAC
29245,15,6,IT Hardware,306.63,2024-02-01,Virtual Card,APAC
29246,20,8,IT Hardware,436.94,2024-01-04,Corporate Card,APAC
29247,10,6,SaaS,557.6,2024-06-27,Corporate Card,APAC
29248,11,15,SaaS,426.31,2024-09-27,Virtual Card,APAC
29249,5,14,Logistics,353.06,2024-10-26,Corporate Card,APAC
29250,17,12,Logistics,128.58,2024-05-06,Corporate Card,APAC
29251,17,8,SaaS,626.47,2024-08-11,Corporate Card,APAC
29252,20,10,SaaS,1238.74,2024-05-14,Virtual Card,APAC
29253,1,3,SaaS,194.06,2024-11-02,Virtual Card,APAC
29254,20,2,Travel,429.09,2024-09-15,Corporate Card,APAC
29255,8,4,IT Hardware,282.15,2024-12-22,Virtual Card,APAC
29256,3,9,SaaS,250.21,2024-09-27,Corporate Card,APAC
29257,20,12,IT Hardware,531.19,2024-11-09,Virtual Card,APAC
29258,20,9,IT Hardware,670.66,2024-09-12,Corporate Card,APAC
29259,1,22,SaaS,1149.12,2024-05-12,Corporate Card,APAC
29260,9,17,Operations,518.43,2024-07-15,Corporate Card,APAC
29261,16,9,SaaS,681.28,2024-12-25,Corporate Card,APAC
29262,19,2,SaaS,700.19,2024-06-29,Corporate Card,APAC
29263,20,5,Travel,332.72,2024-10-29,Corporate Card,APAC
29264,16,6,SaaS,378.9,2024-12-05,Corporate Card,APAC
29265,16,14,Logistics,374.59,2024-11-22,Corporate Card,APAC
29266,10,2,Travel,797.06,2024-01-05,Corporate Card,APAC
29267,4,4,IT Hardware,336.82,2024-03-17,Corporate Card,APAC
29268,14,12,SaaS,1063.89,2024-06-04,Virtual Card,APAC
29269,7,13,IT Hardware,1142.82,2024-07-10,Corporate Card,APAC
29270,16,1,IT Hardware,675.38,2024-01-24,Corporate Card,APAC
29271,2,16,IT Hardware,1324.77,2024-02-11,Corporate Card,APAC
29272,1,1,IT Hardware,407.87,2024-02-26,Corporate Card,APAC
29273,6,15,IT Hardware,618.07,2024-10-05,Virtual Card,APAC
29274,1,1,Travel,631.35,2024-06-28,Corporate Card,APAC
29275,19,6,SaaS,638.61,2024-04-16,Corporate Card,APAC
29276,5,2,Travel,403.32,2024-10-15,Corporate Card,APAC
29277,9,4,Logistics,336.54,2024-06-24,Virtual Card,APAC
29278,13,5,IT Hardware,429.11,2024-07-07,Virtual Card,APAC
29279,19,14,SaaS,402.18,2024-10-19,Virtual Card,APAC
29280,12,9,Operations,702.27,2024-03-09,Corporate Card,APAC
29281,7,9,Operations,182.11,2024-02-25,Corporate Card,APAC
29282,3,5,Travel,896.43,2024-10-16,Corporate Card,APAC
29283,13,6,IT Hardware,588.1,2024-05-17,Corporate Card,APAC
29284,9,8,IT Hardware,259.71,2024-10-14,Corporate Card,APAC
29285,1,5,Travel,352.47,2024-08-25,Corporate Card,APAC
29286,7,14,Logistics,404.24,2024-11-30,Corporate Card,APAC
29287,18,15,Logistics,262.73,2024-11-03,Corporate Card,APAC
29288,6,1,IT Hardware,117.73,2024-08-21,Corporate Card,APAC
29289,1,5,Logistics,95.04,2024-03-15,Virtual Card,APAC
29290,11,3,Travel,225.64,2024-03-19,Corporate Card,APAC
29291,16,7,SaaS,382.34,2024-02-01,Corporate Card,APAC
29292,5,12,SaaS,202.52,2024-02-18,Corporate Card,APAC
29293,7,13,Logistics,552.07,2024-10-21,Corporate Card,APAC
29294,16,7,Operations,698.21,2024-01-10,Virtual Card,APAC
29295,12,6,Travel,926.87,2024-03-31,Virtual Card,APAC
29296,6,5,Operations,284.26,2024-04-07,Corporate Card,APAC
29297,15,6,SaaS,454.28,2024-05-23,Corporate Card,APAC
29298,6,6,Operations,700.97,2024-10-12,Corporate Card,APAC
29299,10,17,Travel,591.27,2024-08-02,Corporate Card,APAC
29300,9,6,Travel,1859.3,2024-09-23,Virtual Card,APAC
29301,1,10,SaaS,261.28,2024-08-06,Corporate Card,APAC
29302,4,1,Travel,364.77,2024-05-06,Corporate Card,APAC
29303,13,15,Logistics,493.08,2024-02-08,Corporate Card,APAC
29304,14,4,Operations,1118.45,2024-10-25,Virtual Card,APAC
29305,12,5,IT Hardware,271.04,2024-05-21,Corporate Card,APAC
29306,9,3,Travel,734.52,2024-07-31,Corporate Card,APAC
29307,18,8,SaaS,1065.92,2024-08-03,Corporate Card,APAC
29308,8,1,IT Hardware,248.38,2024-06-12,Corporate Card,APAC
29309,18,9,Operations,563.69,2024-05-05,Corporate Card,APAC
29310,19,6,Operations,906.8,2024-09-16,Virtual Card,APAC
29311,7,1,SaaS,220.94,2024-10-02,Virtual Card,APAC
29312,18,1,Travel,365.04,2024-03-13,Virtual Card,APAC
29313,17,4,Operations,426.99,2024-01-01,Corporate Card,APAC
29314,19,5,Logistics,901.35,2024-05-31,Corporate Card,APAC
29315,17,8,SaaS,917.77,2024-12-14,Corporate Card,APAC
29316,18,9,IT Hardware,206.93,2024-03-31,Virtual Card,APAC
29317,4,8,IT Hardware,310.75,2024-03-31,Virtual Card,APAC
29318,14,8,Travel,420.48,2024-04-07,Corporate Card,APAC
29319,12,3,IT Hardware,332.2,2024-04-27,Corporate Card,APAC
29320,12,4,Operations,362.61,2024-05-25,Corporate Card,APAC
29321,12,1,SaaS,288.21,2024-04-07,Corporate Card,APAC
29322,13,3,SaaS,241.98,2024-11-27,Corporate Card,APAC
29323,12,9,SaaS,344.09,2024-10-31,Corporate Card,APAC
29324,19,6,IT Hardware,185.45,2024-09-05,Corporate Card,APAC
29325,1,1,IT Hardware,1104.33,2024-03-06,Corporate Card,APAC
29326,1,2,SaaS,400.79,2024-05-08,Corporate Card,APAC
29327,11,4,Travel,796.19,2024-04-04,Corporate Card,APAC
29328,17,17,SaaS,1531.85,2024-11-16,Virtual Card,APAC
29329,12,3,SaaS,209.39,2024-10-14,Corporate Card,APAC
29330,10,7,IT Hardware,191.49,2024-09-10,Virtual Card,APAC
29331,2,10,Operations,251.7,2024-02-20,Corporate Card,APAC
29332,16,4,Travel,422.0,2024-01-02,Corporate Card,APAC
29333,14,7,Travel,372.37,2024-02-19,Corporate Card,APAC
29334,5,10,Operations,484.9,2024-10-26,Corporate Card,APAC
29335,12,8,Logistics,231.6,2024-06-19,Corporate Card,APAC
29336,9,14,IT Hardware,246.49,2024-04-16,Corporate Card,APAC
29337,13,10,SaaS,347.35,2024-06-20,Corporate Card,APAC
29338,8,1,Travel,166.97,2024-01-02,Corporate Card,APAC
29339,15,6,SaaS,401.08,2024-04-29,Corporate Card,APAC
29340,9,6,Travel,312.6,2024-11-12,Virtual Card,APAC
29341,1,22,Travel,533.69,2024-03-14,Corporate Card,APAC
29342,19,10,IT Hardware,281.11,2024-07-04,Corporate Card,APAC
29343,3,7,Travel,465.72,2024-08-02,Corporate Card,APAC
29344,7,9,Travel,891.66,2024-07-29,Corporate Card,APAC
29345,6,5,Travel,409.08,2024-06-12,Corporate Card,APAC
29346,8,12,Logistics,535.95,2024-09-03,Corporate Card,APAC
29347,12,10,Operations,627.12,2024-01-09,Corporate Card,APAC
29348,10,6,Travel,226.3,2024-05-05,Corporate Card,APAC
29349,5,8,Operations,1256.36,2024-06-15,Corporate Card,APAC
29350,17,8,Operations,842.51,2024-02-23,Corporate Card,APAC
29351,12,15,Operations,345.8,2024-09-08,Corporate Card,APAC
29352,5,6,SaaS,476.21,2024-05-02,Corporate Card,APAC
29353,14,5,SaaS,176.62,2024-03-26,Virtual Card,APAC
29354,16,7,Travel,220.3,2024-04-10,Virtual Card,APAC
29355,1,7,SaaS,759.81,2024-05-10,Corporate Card,APAC
29356,20,4,SaaS,619.4,2024-11-10,Virtual Card,APAC
29357,11,5,IT Hardware,459.59,2024-10-22,Virtual Card,APAC
29358,11,4,Travel,264.39,2024-08-12,Virtual Card,APAC
29359,12,3,SaaS,382.44,2024-02-27,Corporate Card,APAC
29360,12,5,Operations,341.02,2024-10-28,Virtual Card,APAC
29361,11,8,Operations,373.52,2024-10-06,Virtual Card,APAC
29362,15,7,SaaS,502.36,2024-11-05,Corporate Card,APAC
29363,10,6,SaaS,257.44,2024-03-02,Virtual Card,APAC
29364,7,3,Travel,151.49,2024-08-23,Corporate Card,APAC
29365,2,6,SaaS,311.12,2024-07-26,Corporate Card,APAC
29366,3,3,Travel,89.85,2024-11-05,Corporate Card,APAC
29367,18,4,Travel,559.32,2024-05-14,Corporate Card,APAC
29368,13,8,SaaS,150.82,2024-04-10,Virtual Card,APAC
29369,4,5,SaaS,282.7,2024-08-24,Corporate Card,APAC
29370,10,10,Operations,523.24,2024-11-11,Virtual Card,APAC
29371,6,3,Travel,194.11,2024-05-19,Virtual Card,APAC
29372,20,11,Travel,627.89,2024-04-27,Virtual Card,APAC
29373,12,12,Logistics,234.08,2024-03-03,Corporate Card,APAC
29374,5,3,SaaS,797.97,2024-06-18,Corporate Card,APAC
29375,18,12,Operations,511.88,2024-10-29,Virtual Card,APAC
29376,5,13,Logistics,306.99,2024-07-17,Corporate Card,APAC
29377,10,10,IT Hardware,570.12,2024-05-04,Corporate Card,APAC
29378,15,3,Travel,201.18,2024-07-28,Corporate Card,APAC
29379,19,2,IT Hardware,181.21,2024-10-31,Virtual Card,APAC
29380,9,3,SaaS,635.92,2024-07-17,Corporate Card,APAC
29381,6,6,Travel,122.27,2024-03-23,Corporate Card,APAC
29382,12,9,Operations,301.63,2024-09-01,Corporate Card,APAC
29383,3,13,SaaS,745.52,2024-08-21,Corporate Card,APAC
29384,10,7,Travel,252.97,2024-04-21,Corporate Card,APAC
29385,2,8,SaaS,245.07,2024-04-01,Virtual Card,APAC
29386,15,10,SaaS,1570.04,2024-08-04,Corporate Card,APAC
29387,11,1,SaaS,345.64,2024-05-29,Virtual Card,APAC
29388,17,9,Travel,322.06,2024-08-30,Corporate Card,APAC
29389,19,2,IT Hardware,230.33,2024-11-01,Corporate Card,APAC
29390,14,15,Operations,329.98,2024-03-08,Corporate Card,APAC
29391,18,6,Travel,539.08,2024-03-07,Corporate Card,APAC
29392,13,6,Logistics,306.0,2024-01-13,Corporate Card,APAC
29393,2,15,Operations,455.01,2024-12-13,Corporate Card,APAC
29394,5,10,Operations,616.71,2024-09-20,Virtual Card,APAC
29395,2,14,Operations,321.03,2024-12-27,Corporate Card,APAC
29396,13,9,SaaS,155.47,2024-10-27,Virtual Card,APAC
29397,5,5,IT Hardware,163.06,2024-05-02,Virtual Card,APAC
29398,13,5,Logistics,426.23,2024-09-06,Corporate Card,APAC
29399,18,1,Travel,200.49,2024-02-18,Corporate Card,APAC
29400,9,7,SaaS,622.25,2024-10-10,Virtual Card,APAC
29401,7,12,SaaS,584.02,2024-07-25,Corporate Card,APAC
29402,15,9,Operations,668.43,2024-09-10,Corporate Card,APAC
29403,16,10,IT Hardware,506.07,2024-02-16,Corporate Card,APAC
29404,5,5,Operations,610.17,2024-03-05,Corporate Card,APAC
29405,10,3,Travel,104.77,2024-07-07,Corporate Card,APAC
29406,13,6,Travel,143.84,2024-12-03,Virtual Card,APAC
29407,19,8,SaaS,205.81,2024-08-19,Virtual Card,APAC
29408,4,4,Operations,180.45,2024-05-27,Corporate Card,APAC
29409,18,6,Logistics,416.47,2024-10-21,Virtual Card,APAC
29410,14,8,IT Hardware,257.56,2024-05-02,Corporate Card,APAC
29411,17,1,Operations,136.77,2024-02-19,Virtual Card,APAC
29412,13,9,Operations,126.43,2024-02-19,Corporate Card,APAC
29413,13,4,Travel,157.68,2024-02-11,Corporate Card,APAC
29414,1,6,IT Hardware,272.58,2024-10-11,Corporate Card,APAC
29415,13,8,Travel,549.09,2024-06-29,Virtual Card,APAC
29416,8,12,Travel,1081.65,2024-06-04,Corporate Card,APAC
29417,8,14,Travel,225.68,2024-06-04,Corporate Card,APAC
29418,18,5,Operations,141.53,2024-03-10,Corporate Card,APAC
29419,20,9,Travel,866.71,2024-12-18,Corporate Card,APAC
29420,9,8,Operations,173.43,2024-07-23,Virtual Card,APAC
29421,5,11,Travel,503.52,2024-08-07,Virtual Card,APAC
29422,9,7,SaaS,295.98,2024-09-12,Corporate Card,APAC
29423,13,5,Operations,592.62,2024-03-09,Corporate Card,APAC
29424,5,8,IT Hardware,170.34,2024-03-24,Corporate Card,APAC
29425,16,4,SaaS,448.65,2024-04-01,Virtual Card,APAC
29426,19,1,Travel,257.78,2024-06-07,Corporate Card,APAC
29427,11,9,SaaS,1108.84,2024-01-24,Corporate Card,APAC
29428,11,12,Logistics,235.02,2024-04-20,Virtual Card,APAC
29429,18,10,Logistics,602.4,2024-12-26,Corporate Card,APAC
29430,11,10,Travel,965.81,2024-07-17,Corporate Card,APAC
29431,8,12,Logistics,792.55,2024-04-18,Corporate Card,APAC
29432,10,1,Travel,654.21,2024-08-04,Corporate Card,APAC
29433,18,5,SaaS,249.81,2024-07-07,Virtual Card,APAC
29434,14,1,Travel,1085.23,2024-01-04,Corporate Card,APAC
29435,13,9,IT Hardware,267.04,2024-08-30,Virtual Card,APAC
29436,18,14,Travel,304.76,2024-11-19,Corporate Card,APAC
29437,9,9,SaaS,1702.68,2024-08-02,Corporate Card,APAC
29438,6,3,Operations,931.38,2024-05-26,Corporate Card,APAC
29439,3,6,SaaS,1053.37,2024-07-12,Corporate Card,APAC
29440,16,6,Operations,183.27,2024-04-16,Virtual Card,APAC
29441,9,9,Travel,221.74,2024-09-30,Corporate Card,APAC
29442,6,4,IT Hardware,100.32,2024-03-27,Corporate Card,APAC
29443,8,17,SaaS,498.0,2024-04-24,Corporate Card,APAC
29444,5,1,SaaS,567.06,2024-02-23,Virtual Card,APAC
29445,2,1,Travel,299.65,2024-08-18,Corporate Card,APAC
29446,10,3,Travel,249.18,2024-03-20,Corporate Card,APAC
29447,6,2,IT Hardware,159.24,2024-05-26,Corporate Card,APAC
29448,20,6,Travel,132.32,2024-04-21,Corporate Card,APAC
29449,9,6,Logistics,597.5,2024-01-23,Virtual Card,APAC
29450,17,17,SaaS,622.47,2024-02-27,Virtual Card,APAC
29451,2,5,Travel,391.66,2024-02-03,Corporate Card,APAC
29452,13,2,Logistics,481.56,2024-06-21,Corporate Card,APAC
29453,7,15,Logistics,264.82,2024-03-21,Corporate Card,APAC
29454,10,4,SaaS,192.06,2024-05-13,Corporate Card,APAC
29455,4,13,IT Hardware,240.38,2024-01-27,Corporate Card,APAC
29456,16,6,Operations,222.83,2024-05-02,Corporate Card,APAC
29457,13,8,Operations,869.87,2024-02-13,Corporate Card,APAC
29458,4,11,SaaS,318.34,2024-05-08,Corporate Card,APAC
29459,17,5,Travel,393.32,2024-04-30,Corporate Card,APAC
29460,6,10,SaaS,246.71,2024-03-29,Corporate Card,APAC
29461,20,10,Operations,129.5,2024-06-18,Corporate Card,APAC
29462,1,4,SaaS,447.49,2024-10-12,Corporate Card,APAC
29463,8,8,Travel,202.68,2024-03-12,Virtual Card,APAC
29464,20,6,IT Hardware,150.11,2024-11-11,Corporate Card,APAC
29465,14,7,Operations,208.7,2024-04-06,Corporate Card,APAC
29466,5,13,IT Hardware,262.17,2024-08-17,Corporate Card,APAC
29467,17,8,Operations,186.82,2024-09-08,Corporate Card,APAC
29468,4,7,SaaS,387.06,2024-04-14,Corporate Card,APAC
29469,8,3,SaaS,891.24,2024-05-21,Corporate Card,APAC
29470,10,15,Operations,143.39,2024-10-27,Corporate Card,APAC
29471,16,9,IT Hardware,314.24,2024-10-17,Virtual Card,APAC
29472,15,3,Travel,650.29,2024-12-26,Virtual Card,APAC
29473,12,10,Travel,2422.74,2024-11-09,Virtual Card,APAC
29474,17,5,SaaS,569.5,2024-03-20,Virtual Card,APAC
29475,12,7,IT Hardware,1533.51,2024-12-17,Corporate Card,APAC
29476,19,7,Travel,1413.61,2024-07-03,Virtual Card,APAC
29477,14,10,Travel,398.46,2024-07-22,Corporate Card,APAC
29478,17,5,SaaS,231.48,2024-06-28,Corporate Card,APAC
29479,16,19,Travel,201.49,2024-07-25,Virtual Card,APAC
29480,15,10,Travel,443.63,2024-02-02,Corporate Card,APAC
29481,17,15,Travel,507.84,2024-04-08,Corporate Card,APAC
29482,5,10,Travel,998.73,2024-03-21,Corporate Card,APAC
29483,3,7,Logistics,326.98,2024-05-15,Corporate Card,APAC
29484,19,1,Travel,444.4,2024-08-31,Corporate Card,APAC
29485,7,5,Travel,244.14,2024-07-21,Corporate Card,APAC
29486,18,6,Travel,830.2,2024-03-20,Corporate Card,APAC
29487,5,10,SaaS,776.36,2024-10-21,Corporate Card,APAC
29488,19,1,SaaS,241.54,2024-07-05,Virtual Card,APAC
29489,12,2,SaaS,544.47,2024-02-21,Virtual Card,APAC
29490,15,10,IT Hardware,609.71,2024-03-13,Corporate Card,APAC
29491,6,7,IT Hardware,359.08,2024-02-23,Virtual Card,APAC
29492,5,7,Travel,253.01,2024-08-27,Corporate Card,APAC
29493,20,3,SaaS,711.13,2024-04-09,Corporate Card,APAC
29494,13,1,Operations,425.89,2024-01-28,Corporate Card,APAC
29495,16,9,Operations,473.63,2024-08-05,Virtual Card,APAC
29496,20,9,SaaS,234.72,2024-04-23,Corporate Card,APAC
29497,11,10,IT Hardware,458.81,2024-05-13,Virtual Card,APAC
29498,15,3,SaaS,577.37,2024-03-28,Virtual Card,APAC
29499,19,7,Logistics,355.53,2024-09-19,Corporate Card,APAC
29500,3,4,Travel,940.67,2024-07-12,Corporate Card,APAC
29501,19,11,IT Hardware,462.23,2024-08-13,Corporate Card,APAC
29502,18,7,Operations,242.0,2024-10-22,Virtual Card,APAC
29503,13,4,Operations,271.08,2024-01-26,Virtual Card,APAC
29504,16,7,SaaS,404.4,2024-06-07,Corporate Card,APAC
29505,4,2,Travel,173.01,2024-12-14,Virtual Card,APAC
29506,16,10,Travel,593.39,2024-04-06,Virtual Card,APAC
29507,15,7,Logistics,293.44,2024-03-21,Corporate Card,APAC
29508,12,4,SaaS,324.29,2024-06-20,Virtual Card,APAC
29509,13,9,Logistics,218.56,2024-06-03,Corporate Card,APAC
29510,9,6,SaaS,617.28,2024-01-21,Virtual Card,APAC
29511,6,4,Logistics,328.64,2024-04-01,Virtual Card,APAC
29512,20,13,Travel,213.97,2024-01-15,Corporate Card,APAC
29513,4,5,SaaS,214.03,2024-10-18,Corporate Card,APAC
29514,5,6,Travel,282.24,2024-07-27,Virtual Card,APAC
29515,20,7,SaaS,199.54,2024-01-31,Corporate Card,APAC
29516,4,2,Travel,157.01,2024-06-12,Corporate Card,APAC
29517,3,22,Travel,737.25,2024-08-22,Virtual Card,APAC
29518,20,1,SaaS,651.36,2024-04-28,Virtual Card,APAC
29519,12,8,Travel,435.68,2024-04-04,Corporate Card,APAC
29520,4,5,SaaS,400.82,2024-05-02,Corporate Card,APAC
29521,16,11,IT Hardware,609.44,2024-08-25,Corporate Card,APAC
29522,7,6,Logistics,565.53,2024-05-18,Virtual Card,APAC
29523,9,10,Operations,268.4,2024-12-19,Corporate Card,APAC
29524,7,15,Operations,798.7,2024-08-11,Corporate Card,APAC
29525,17,5,Operations,675.72,2024-05-19,Virtual Card,APAC
29526,1,8,IT Hardware,338.44,2024-09-07,Corporate Card,APAC
29527,8,8,Logistics,1144.63,2024-02-26,Corporate Card,APAC
29528,6,3,Travel,250.65,2024-07-17,Corporate Card,APAC
29529,15,3,Travel,674.1,2024-10-25,Virtual Card,APAC
29530,8,3,IT Hardware,596.21,2024-06-14,Corporate Card,APAC
29531,11,16,Operations,344.86,2024-05-12,Corporate Card,APAC
29532,7,3,SaaS,383.4,2024-07-27,Corporate Card,APAC
29533,1,5,Travel,673.68,2024-03-21,Corporate Card,APAC
29534,15,17,Operations,139.06,2024-04-23,Corporate Card,APAC
29535,17,21,SaaS,354.72,2024-08-27,Corporate Card,APAC
29536,20,10,Travel,428.74,2024-12-29,Virtual Card,APAC
29537,2,1,Logistics,294.99,2024-12-11,Corporate Card,APAC
29538,15,2,SaaS,461.75,2024-04-18,Corporate Card,APAC
29539,19,14,Operations,386.92,2024-09-19,Virtual Card,APAC
29540,3,1,Operations,457.26,2024-09-15,Corporate Card,APAC
29541,4,2,Travel,388.56,2024-08-31,Corporate Card,APAC
29542,12,6,Operations,1702.85,2024-02-07,Virtual Card,APAC
29543,11,7,IT Hardware,793.13,2024-05-06,Corporate Card,APAC
29544,20,6,Logistics,1343.44,2024-01-24,Virtual Card,APAC
29545,12,10,Operations,278.81,2024-05-26,Corporate Card,APAC
29546,7,9,Logistics,332.55,2024-10-07,Corporate Card,APAC
29547,13,5,Logistics,898.27,2024-04-07,Corporate Card,APAC
29548,14,14,Operations,927.16,2024-02-08,Corporate Card,APAC
29549,6,6,Logistics,387.41,2024-08-01,Corporate Card,APAC
29550,14,21,Travel,140.93,2024-12-15,Corporate Card,APAC
29551,4,4,Travel,378.33,2024-02-05,Corporate Card,APAC
29552,9,10,Travel,933.47,2024-03-19,Corporate Card,APAC
29553,20,10,SaaS,345.82,2024-04-18,Corporate Card,APAC
29554,6,1,SaaS,539.25,2024-10-08,Virtual Card,APAC
29555,19,1,Operations,290.82,2024-01-20,Corporate Card,APAC
29556,14,10,SaaS,358.35,2024-01-20,Virtual Card,APAC
29557,18,10,SaaS,382.2,2024-01-24,Corporate Card,APAC
29558,10,10,Logistics,275.95,2024-03-04,Corporate Card,APAC
29559,20,2,Travel,517.7,2024-07-07,Corporate Card,APAC
29560,11,2,Travel,619.3,2024-02-05,Corporate Card,APAC
29561,15,10,Operations,309.39,2024-04-18,Corporate Card,APAC
29562,20,10,Travel,808.29,2024-12-16,Corporate Card,APAC
29563,2,5,Logistics,159.76,2024-07-11,Corporate Card,APAC
29564,1,9,Operations,852.67,2024-06-23,Corporate Card,APAC
29565,4,2,Travel,591.86,2024-06-21,Corporate Card,APAC
29566,4,13,SaaS,109.19,2024-06-04,Corporate Card,APAC
29567,19,4,Operations,1804.72,2024-12-08,Corporate Card,APAC
29568,10,7,SaaS,267.97,2024-03-17,Corporate Card,APAC
29569,20,2,SaaS,483.63,2024-10-17,Corporate Card,APAC
29570,18,3,IT Hardware,280.06,2024-04-26,Corporate Card,APAC
29571,14,4,IT Hardware,453.85,2024-03-29,Corporate Card,APAC
29572,18,6,SaaS,122.08,2024-10-24,Corporate Card,APAC
29573,13,5,SaaS,1195.64,2024-04-23,Corporate Card,APAC
29574,12,4,Travel,165.54,2024-04-01,Virtual Card,APAC
29575,3,3,Travel,967.83,2024-05-16,Corporate Card,APAC
29576,7,1,SaaS,820.43,2024-11-17,Corporate Card,APAC
29577,11,4,IT Hardware,959.54,2024-01-17,Corporate Card,APAC
29578,18,13,Travel,690.75,2024-04-21,Corporate Card,APAC
29579,19,2,Travel,399.18,2024-07-09,Corporate Card,APAC
29580,3,1,Travel,773.36,2024-08-04,Virtual Card,APAC
29581,9,11,Travel,172.08,2024-01-05,Virtual Card,APAC
29582,7,20,SaaS,1017.16,2024-10-21,Corporate Card,APAC
29583,3,1,Operations,159.95,2024-08-16,Corporate Card,APAC
29584,15,1,Logistics,446.16,2024-06-22,Corporate Card,APAC
29585,16,4,Travel,127.9,2024-09-08,Corporate Card,APAC
29586,5,6,Logistics,198.07,2024-11-12,Virtual Card,APAC
29587,3,10,Travel,470.54,2024-12-14,Corporate Card,APAC
29588,11,6,Travel,1450.04,2024-05-19,Corporate Card,APAC
